Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
23400099,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=23400099&database=RX&origin=ReaxysOutput&ln=,(101 of 518),1,69,full reaction,"7-methyl-3-methene-1,6-octadiene; acetic acid","neryl acetate; 3,7-dimethyl-2E,6-octadien-1-yl acetate; Isopulegol acetate; limonene.",208965; 59568; 92066; 260969,C\C(C)=C/CCC(=C)C=C.CC(O)=O>>CC(=O)OC\C=C(\C)CC\C=C(/C)C.CC(=O)OC\C=C(/C)CC\C=C(/C)C.CC1CCC(C(C1)OC(C)=O)C(C)=C.CC(=C)C1CCC(C)=CC1,Chemical behaviour,I,,"Example I; Preparation of Geranyl/Neryl Acetate by Treating Myrcene with Reflexing Acetic Acid; 0.25 ml (1. 47 mmoles) of myrcene (purchased from Aldrich Chemical Co., Milwaukee, Wisconsin), 5. 0 ml of glacial acetic acid, and Sl. mg (0. 62 mmole) of anhydrous sodium acetate (purchased from Fisher Scientific Co.) were added to a 25-- ml, l-neclc reaction flask containing a small spin bar and equipped with an efficient reflux condenser connected to an apparatus similar to that described by Jolmson and Schneider [Org Synth., 30: 18 (1950) ] so that the mixture in the flask could be protected from atmospheric conditions throughout the course of the reaction. This mixture was subsequently heated at vigorous reflux (bp of acetic acid: 117C at atmospheric pressure) for 16 hours. For a large-scale process, it is recommended that myrcene be added dropwise to the heated reaction mixture. After cooling the mixture to room temperature, the product was isolated by dilution of the reaction mixture with 50 ml of water and extraction with 40 ml of pentane. After subsequent washing of the organic layer with water (1 x 50 ml), 1M aqueous sodium hydroxide (1 x 30 ml), and saturated aqueous sodium chloride (1 x 25 ml), the washed organic layer was dried over anhydrous magnesium sulfate and filtered. Removal of pentane at reduced pressure (50-60 mm) afforded 162 mg of a product mixture which was characterized by proton NMR analysis (recorded in-; CDC13 solution at 400 MHz). In Example I, as well as the other examples below conducted with acetic acid, very little, if any, absorption in the region of 0-1. 3 ppm (delta scale) was observed---an indication that the isolated (i. e., non-conjugated) double bond in myrcene was not the favored site ofprotonation. In Example I, trace amounts (less than 5% of the product mixture obtained from myrcene) of the latter type of undesirable by-products could be detected. Replacing approximately 20% of the acetic acid with organic co-solvents such as butyl acetate, methoxybenzene, butyl ether, chlorobenzene suppressed that type of side-reaction that presumably arises from initial protonation of the non- conjugated double bond in myrcene. In. an experiment similar to Example I, sodium acetate was not added to the reaction mixture, thereby resulting in an increase (approximately 10% of the product mixture obtained from myrcene) in the formation of the latter undesirable cyclic by-products. Furthermore, in the absence of sodium (or potassium) acetate, the formation of""alpha-terpinyl acetate""and""dipentene"" (limonene) increased, although these latter two cyclic by-products (derived by initial protonation of the conjugated diene in myrcene and subsequent cyclization of that cation) were still minor components of the product mixture in most cases. Hence, although the presence of an alkanoate salt is not essential for this reaction, its presence in the reaction mixture is desirable. The principal components in the product mixture were""unreacted"" myrcene, geranyl acetate and the""stereoisomeric""neryl acetate, limonene (""dipentene""), and alpha-terpinyl acetate. Due to its volatility (bp: 167C at atmospheric pressure), some of the""unreacted""myrcene was lost during the removal of pentane in the product isolation procedure, thereby explaining the failure to obtain a good material balance in these experiments. Proton NMR spectra of authentic samples of each of these compounds were recorded and used to confirm the presence of each in the product mixture. Integration of selected signals (cited below) on the proton NMR spectrum of the product mixture led to a determination of the composition of this mixture. In a subsequent experiment, the % conversion of myrcene to geranyl/neryl acetate by use of NMR data was further verified by chromatographic separation of the product mixture to obtain a purified sample of ""geranyl/neryl.""acetate. In Example I, approximately 60% of the""crude product mixture"" consisted of unreacted myrcene. The % conversion of starting myrcene to the desired geranyl/neryl acetate was approximately 17% (i. e. , approximately 40% yield, based on unreacted myrcene). The other principal component in this reaction product mixture was limonene (""dipentene"")---the formation of which could be significantly reduced by the addition of various organic co-solvents to the reaction mixture, thereby resulting in increased yields of geranyl/neryl acetate of up to approximately 75%. The % conversion of myrcene to geranyl/neryl acetate was rather low (10-20%) when these experiments were conducted at l 17C at atmospheric pressure. However, the rate of this reaction was shown to be significantly increased by raising the reaction temperature. For example, an experiment similar to the one described in Example I was conducted at 95C (external oil bath temperature) and resulted in little (if any) (<2%) formation of the desired geranyl/neryl acetate after 15 hours. In order to achieve a reasonable rate of reaction, th...",1,,,,,16,117,760.051,,Heating / reflux,,Product distribution / selectivity,,,,Page/Page column 10-13,,,,,,,sodium acetate,,,Patent; LOYOLA UNIVERSITY OF CHICAGO; WO2005/44774; (2005); A1;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=369940&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
26311420,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=26311420&database=RX&origin=ReaxysOutput&ln=,(102 of 518),2,69,full reaction; has preparation,silver nitrate; limonene.,Ag(1+)*C10H16={Ag(C10H16)}(1+),,[Ag+].[O-]N(=O)=O.CC(=C)C1CCC(C)=CC1>>[Ag+].CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,"in soln., determination of formation constant;",,,,,,,,ethylene glycol,"Article; Muhs, M. A.; Weiss, F. T.; Journal of the American Chemical Society; vol. 84; (1952); p. 4697 - 4705; (from Gmelin)",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=7540277&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
26311420,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=26311420&database=RX&origin=ReaxysOutput&ln=,(102 of 518),2,69,full reaction; has preparation,silver nitrate; limonene.,Ag(1+)*C10H16={Ag(C10H16)}(1+),,[Ag+].[O-]N(=O)=O.CC(=C)C1CCC(C)=CC1>>[Ag+].CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,"in soln., determination of formation constant;",,,,,,,,ethylene glycol,"Article; Gmelin Handbuch der Anorganischen Chemie; vol. Ag: MVol.B5; 1.3.2.4.2, page 57 - 60; (from Gmelin)",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=7568561&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
26314716,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=26314716&database=RX&origin=ReaxysOutput&ln=,(103 of 518),2,69,full reaction; has preparation,platinum(IV) chloride; limonene.,{PtC10H16Cl2}x,,Cl[Pt](Cl)(Cl)Cl.CC(=C)C1CCC(C)=CC1>>[Cl-].[Pt++].CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,formation on heating a suspn. of PtCl4 in acetic acid with dipentene;,,,,,,,,acetic acid,"Article; Kharasch, M. S.; Ashford, T. A.; Journal of the American Chemical Society; vol. 58; (1936); p. 1733 - 1738; (from Gmelin)",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=7628722&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
26314716,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=26314716&database=RX&origin=ReaxysOutput&ln=,(103 of 518),2,69,full reaction; has preparation,platinum(IV) chloride; limonene.,{PtC10H16Cl2}x,,Cl[Pt](Cl)(Cl)Cl.CC(=C)C1CCC(C)=CC1>>[Cl-].[Pt++].CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,,,,,,,,,,,formation on heating a suspn. of PtCl4 in acetic acid with dipentene;,,,,,,,,acetic acid,"Article; Gmelin Handbuch der Anorganischen Chemie; vol. Pt: MVol.D; 207, page 456 - 459; (from Gmelin)",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=7676233&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
36472715,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=36472715&database=RX&origin=ReaxysOutput&ln=,(104 of 518),2,69,full reaction; has preparation,terpineol,Terpinolene; limonene.,174934; 169764,CC1=CCC(CC1)C(C)(C)O>>C\C(C)=C1/CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,0.5,100,,,,,,Time,,Experimental part,,Overall yield = 89 %,,,,,,rhenium(VII) oxide,,toluene,"Article; Korstanje, Ties J.; Jastrzebski, Johann T. B. H.; Kleingebbink, Robertus J. M.; Chemistry - A European Journal; vol. 19; 39; (2013); p. 13224 - 13234;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=61420715&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
36472715,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=36472715&database=RX&origin=ReaxysOutput&ln=,(104 of 518),2,69,full reaction; has preparation,terpineol,Terpinolene; limonene.,174934; 169764,CC1=CCC(CC1)C(C)(C)O>>C\C(C)=C1/CCC(C)=CC1.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,3,59.84,,,,,,,,Experimental part,,,,,,,,Iron(III) nitrate nonahydrate; acetic acid,,,Article; Da Silva; Ayala; Catalysis science and technology; vol. 6; 9; (2016); p. 3197 - 3207;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=68887852&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
46495108,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=46495108&database=RX&origin=ReaxysOutput&ln=,(105 of 518),1,69,full reaction; has preparation,Beta-pinene,Pinene; 1-methyl-4-isopropenylbenzene; camphene; C20H32; limonene.,169013; 325558; 11535; 323067; 213801,CC1(C)C2CC1C(=C)CC2>>CC1=CCC2CC1C2(C)C.CC(=C)C1=CC=C(C)C=C1.CC1(C)C2CCC(C2)C1=C.CC1(C)C2CC1C(CC1(C)CCC3CC1C3(C)C)=CC2.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,4,140,,,,,,Temperature; Reagent/catalyst,,Experimental part,,,C20H32,65.6 percent,65.6,,,hydrogen,,,"Article; Zhang, Song; Xu, Chao; Zhai, Guoqing; Zhao, Mingliang; Xian, Mo; Jia, Yuxiang; Yu, Zongjiang; Liu, Fusheng; Jian, Fangfang; Sun, Weizhi; RSC Advances; vol. 7; 75; (2017); p. 47539 - 47546;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=72373970&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
53962630,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=53962630&database=RX&origin=ReaxysOutput&ln=,(106 of 518),1,69,full reaction,2-carene; 4-methoxy-benzaldehyde,4-methylisopropylbenzene; 3-p-menthene; C18H24O2; limonene.,132517; 197699,[H][C@@]12CCC(C)=C[C@]1([H])C2(C)C.COC1=CC=C(C=O)C=C1>>CC(C)C1=CC=C(C)C=C1.CC(C)C1=CCC(C)CC1.[H][C@@]12CC=C(C)[C@@]([H])(C1)[C@@H](OC2(C)C)C1=CC=C(OC)C=C1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,,2.2. Reaction and analysis of products,"General procedure: All reagents were purchased from Sigma-Aldrich and had a purity ofat least 97%. The reaction of 2-carene 1 with 4-methoxybenzaldehyde 2was carried out according to the following procedure. Substrate 1(0.1 g), an equivalent amount of aldehyde, 0.1 g of tridecane (99.9%,internal standard) and dried cyclohexane as a solvent were added to athree-necked round bottom flask. The total volume of the mixture was5.0 ml. After heating to 50 C, 1.0 g of catalyst was added to the flaskand stirred at this temperature using a mechanical stirrer (600 rpm). Anexcess of the catalyst was needed to have feasible reactivity. Samples ofthe reaction mixture periodically taken from the reactor after additionof ethyl acetate, vigorous shaking, and catalyst separation were analyzedby GC. The reaction in the presence of scandium triflate (30 mol.%) as a homogeneous catalyst was carried out at 40 C using methylenechloride (5 ml) as a solvent.",1,,,,,2,50,,,,,Kinetics,,,Experimental part,,,C18H24O2,12.9 percentChromat.,,,,Amberlyst-15,,cyclohexane,"Article; Agabekov, V. E.; Aho, A.; Il'ina, I. V.; Korchagina, D. V.; Kravtsova, A. V.; Li-Zhulanov, N. S.; Maeki-Arvela, P.; Murzin, D. Yu.; Salakhutdinov, N. F.; Sandberg, T.; Sidorenko, A. Yu.; Volcho, K. P.; vol. 490; (2020);",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=79703722&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
302849,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=302849&database=RX&origin=ReaxysOutput&ln=,(107 of 518),1,68,full reaction; has preparation,beta-pinene,(-)-(S)-limonene,11535,CC1(C)[C@@H]2C[C@H]1C(=C)CC2>>CC(=C)[C@H]1CCC(C)=CC1,Preparation,,,,1,,,,,,400,,,,,,,,,,,,,,,,,,,Article; Goldblatt; Palkin; Journal of the American Chemical Society; vol. 63; (1941); p. 3522;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=1341326&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
20786643,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=20786643&database=RX&origin=ReaxysOutput&ln=,(108 of 518),3,68,full reaction; has multi-step,Nerol,limonene.,109829,C\C(C)=C/CC\C(C)=C/CO>>CC(=C)C1CCC(C)=CC1,Multi-step reaction,,,,3,Reaction-ID:20786643-Steps:997492;1974523;3032986,1: 82 percent; 2: NaI / acetone / 1 h / 0 - 2 C; 3: triethylamine / hexane / 6 h / 25 C / Irradiation,,,,,,,,,,,,,,,,,,,,triethylamine; sodium iodide,,hexane; acetone,"Article; Saplay, K. M.; Damodaran, N. P.; Dev, Sukh; Tetrahedron; vol. 39; 48; (1983); p. 2999 - 3004;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5610237&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
20786643,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=20786643&database=RX&origin=ReaxysOutput&ln=,(108 of 518),3,68,full reaction; has multi-step,Nerol,limonene.,109829,C\C(C)=C/CC\C(C)=C/CO>>CC(=C)C1CCC(C)=CC1,Multi-step reaction,,,,3,Reaction-ID:20786643-Steps:997493;1834818;2948727,"1: PBr3 / diethyl ether / 1.) -78 deg C, 30 min, 2.) 0 deg C, 10 h; 2: 50 percent / potassium tert-butoxide / propan-2-ol / 24 h / Ambient temperature; 3: diethyl ether / cyclization with different organoaluminium reagent; 1.) -78 deg C, 0.5 h, 2.) room temp., 10 h",,,,,,,,,,,,,,,,,,,,potassium tert-butylate; phosphorus tribromide,,diethyl ether; isopropyl alcohol,"Article; Sakane, Soichi; Fujiwara, Junya; Maruoka, Keiji; Yamamoto, Hisashi; Tetrahedron; vol. 42; 8; (1986); p. 2193 - 2202;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5604868&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
20786643,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=20786643&database=RX&origin=ReaxysOutput&ln=,(108 of 518),3,68,full reaction; has multi-step,Nerol,limonene.,109829,C\C(C)=C/CC\C(C)=C/CO>>CC(=C)C1CCC(C)=CC1,Multi-step reaction,,,,3,Reaction-ID:20786643-Steps:997493;3940210;3058359,"1: PBr3 / diethyl ether / 1.) -78 deg C, 30 min, 2.) 0 deg C, 10 h; 2: 1.) sodium hydride / 1.) THF, room temp., 30 min, 2.) HMPA, room temp., 1 day; 3: diethyl ether / cyclization with different organoaluminium reagent; 1.) -78 deg C, 0.5 h, 2.) room temp., 5 h",,,,,,,,,,,,,,,,,,,,phosphorus tribromide; sodium hydride,,diethyl ether,"Article; Sakane, Soichi; Fujiwara, Junya; Maruoka, Keiji; Yamamoto, Hisashi; Tetrahedron; vol. 42; 8; (1986); p. 2193 - 2202;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=5604868&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29627359,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29627359&database=RX&origin=ReaxysOutput&ln=,(109 of 518),1,68,full reaction; has preparation,"(4R)-limonene 1,2-epoxide",D-limonene,,[H]C12C[C@@]([H])(CCC1(C)O2)C(C)=C>>CC(=C)[C@@H]1CCC(C)=CC1,Preparation,,,,1,,,,,24,110,,,Inert atmosphere,,,,,,supporting information; scheme or table,,D-limonene,72 percentChromat.,,,,isopropyl alcohol,,toluene,"Article; Mitsudome, Takato; Noujima, Akifumi; Mikami, Yusuke; Mizugaki, Tomoo; Jitsukawa, Koichiro; Kaneda, Kiyotomi; Angewandte Chemie - International Edition; vol. 49; 32; (2010); p. 5545 - 5548;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8906088&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
30287670,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=30287670&database=RX&origin=ReaxysOutput&ln=,(110 of 518),2,68,full reaction,"1,8-Cineole",4-methylisopropylbenzene; limonene.,161109; 12183,CC12CCC(CC1)C(C)(C)O2>>CC(C)C1=CC=C(C)C=C1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,8,,"Examples of pyrolysis runs General variable temperature experimentIn a typical variable temperature experiment, 3 g of catalyst was loaded into a stainless steel mesh basket, which was placed inside the tubular reactor. The furnace was set to an initial temperature of 250C and allowed to stabilise for one hour. Cineole was injected upstream of the pre-heater at a rate of 0.5 mL min-1 with an ISCO 500D syringe pump. The carrier gas was fed at a constant rate of 150 mL min-1. Once at equilibrium, gas samples were taken and liquid products collected. The furnace temperature was then raised by 50C and the procedure was repeated until the final reaction temperature of 500C was reached. Other experimental parameters are outlined blow in Table 2.",1,,,,,,450,,,Gas phase,,Product distribution / selectivity,,,,Page/Page column 18-19; 21,,,,,,,,Ni on gamma-Al2O3 support,,"Patent; COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION; LEITA, Benjamin, Aldo; GRAY, Peter; BURKE, Nicholas, Richard; O'SHEA, Michael, Shane; TRIMM, David, Lawrence; WO2011/6183; (2011); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8980548&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
30287670,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=30287670&database=RX&origin=ReaxysOutput&ln=,(110 of 518),2,68,full reaction,"1,8-Cineole",4-methylisopropylbenzene; limonene.,161109; 12183,CC12CCC(CC1)C(C)(C)O2>>CC(C)C1=CC=C(C)C=C1.CC(=C)C1CCC(C)=CC1,Chemical behaviour,8,,"Examples of pyrolysis runs General variable temperature experimentIn a typical variable temperature experiment, 3 g of catalyst was loaded into a stainless steel mesh basket, which was placed inside the tubular reactor. The furnace was set to an initial temperature of 250C and allowed to stabilise for one hour. Cineole was injected upstream of the pre-heater at a rate of 0.5 mL min-1 with an ISCO 500D syringe pump. The carrier gas was fed at a constant rate of 150 mL min-1. Once at equilibrium, gas samples were taken and liquid products collected. The furnace temperature was then raised by 50C and the procedure was repeated until the final reaction temperature of 500C was reached. Other experimental parameters are outlined blow in Table 2.",1,,,,,,500,,,Gas phase,,Product distribution / selectivity,,,,Page/Page column 18-19; 21,,,,,,,,Ni on gamma-Al2O3 support,,"Patent; COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION; LEITA, Benjamin, Aldo; GRAY, Peter; BURKE, Nicholas, Richard; O'SHEA, Michael, Shane; TRIMM, David, Lawrence; WO2011/6183; (2011); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8980548&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
31913059,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=31913059&database=RX&origin=ReaxysOutput&ln=,(111 of 518),1,68,full reaction; has preparation,"(E/Z)-3,7-dimethyl-2,6-octadienal","1,3,3-trimethyl-2-oxabicyclo[2.2.2]oct-5-ene; 1-methyl-4-isopropenylbenzene; para-mentha-1,3,8-triene; 4-methylisopropylbenzene; 1-(1'-hydroxy-1'-methylethyl)-4-methylcyclohexa-1,3-diene; limonene.",303183; 227066; 22310; 303020; 109829; 221122,C\C(C)=C/CCC(C)=CC=O>>CC1(C)OC2(C)CCC1C=C2.CC(=C)C1=CC=C(C)C=C1.CC(=C)C1=CC=C(C)CC1.CC(C)C1=CC=C(C)C=C1.CC1=CC=C(CC1)C(C)(C)O.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,6,70,760.051,,,,,,,,experimental part,,,,,,,hydrogen,,n-heptane,"Note; Quek, Xian-Yang; Guan, Yejun; Van-Santen, Rutger A.; Hensen, Emiel J. M.; ChemSusChem; vol. 3; 11; (2010); p. 1264 - 1267;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20039240&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
33981966,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=33981966&database=RX&origin=ReaxysOutput&ln=,(112 of 518),1,68,full reaction; has preparation,Pinene; acetic acid,"2,6,6-trimethylbicyclo[3.1.1]hept-2-en-4-ol acetate; terpinyl acetate; isobornyl acetate; limonene.",28000; 265692; 319348,CC1=CCC2CC1C2(C)C.CC(O)=O>>CC(=O)OC1C=C(C)C2CC1C2(C)C.CC(=O)OC(C)(C)C1CCC(C)=CC1.CC(=O)OC1CC2CCC1(C)C2(C)C.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,10,100,15001.5,,Inert atmosphere,,,,,,scheme or table,,,,,,,oxygen,,,Article; Golets; Ajaikumar; Blomberg; Grundberg; Waerna; Salmi; Mikkola; Applied Catalysis A: General; vol. 435-436; (2012); p. 43 - 50;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20194888&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
34540655,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=34540655&database=RX&origin=ReaxysOutput&ln=,(113 of 518),1,68,full reaction; has preparation,"3,7-dimethyl-oct-6-enal","7-methyl-3-methene-1,6-octadiene; 3,7-Dimethyl-octa-1,3,6-trien; 1-methyl-4-isopropyl-1,3-cyclohexadiene; 3,8-p-Menthadien; limonene.",82817; 300946; 314478; 223500; 300946,CC(CC\C=C(/C)C)CC=O>>C\C(C)=C/CCC(=C)C=C.C\C(C)=C/CC=C(C)C=C.CC(C)C1=CC=C(C)CC1.CC1CCC(=CC1)C(C)=C.CC(=C)C1CCC(C)=CC1,Preparation,,,,1,,,,,,190,,,Supercritical conditions,,,,,Experimental part,,,"7-methyl-3-methene-1,6-octadiene; 3,7-Dimethyl-octa-1,3,6-trien; 1-methyl-4-isopropyl-1,3-cyclohexadiene; 3,8-p-Menthadien; limonene.",15.8percent; 6.2percent; 11.9percent; 30.8percent; 5.2percent,15.8; 6.2; 11.9; 30.8; 5.2,,,aluminum oxide; carbon dioxide,,hexane,Article; Anikeev; Il'Ina; Volcho; Salakhutdinov; Russian Journal of Physical Chemistry; vol. 86; 12; (2012); p. 1917 - 1919; Zhurnal Fizicheskoi Khimii; vol. 86; 12; (2012); p. 2054 - 2057;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=35343934&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
42346812,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=42346812&database=RX&origin=ReaxysOutput&ln=,(114 of 518),2,68,full reaction; has preparation,Pinene,Terpinolene; camphene; D-limonene,116679; 131285,CC1=CCC2CC1C2(C)C>>C\C(C)=C1/CCC(C)=CC1.CC1(C)C2CCC(C2)C1=C.CC(=C)[C@@H]1CCC(C)=CC1,Preparation,,Isomerization of a-pinene,"The formula on isomerization of a-pinene is shown in Scheme 2. The reactions were achieved in a glass reactor provided with a magnetic stirrer, sampling port, temperature bath, and condenser. Then 0.04 mol a-pinene was loaded into the reactor, stirred, and warmed to the desired temperature. Once the desired temperature was attained, the catalyst was loaded into the reactor. Then, the solvent system became a homogeneous phase. The reaction products were analyzedby gas chromatography by taking samples at 120, 180, 240, 300, and 360 min after adding the catalyst, respectively. When the reaction finished, the products cooled to RT at the end of the reaction. When the temperature fell down to RT, the catalyst can separate by centrifugation from the reaction system and easily be recovered. Reaction liquid was washed to neutrality with a Na2CO3 solution and a saturated NaCl solution, then immediately analyzed with a GC17 Shimadzu gas chromatograph equipped with a FID and a capillary DB1 column (60 m in length). The reaction products were identified by comparing the retention times of terpene standards or using their Kovats index with confirmation by mass spectroscopy. The compounds present in the samples were identified in a Thermofinigan GC Top8000/Voyager MS Gas chromatograph/mass spectrometer system. The column used was an All Tech AT-5 capillary column 30 m in length and 0.25 mm in internal diameter. The temperatures of the injector and the transference line were maintained constant at 260 C. The initial temperature of the furnace was maintained at 80 Cfor 2 min. Then it was increased at the rate of 4 C/min up to 160 C, and kept for2 min. Finally, the temperature was raised at a rate of 10 C/min up to 250 C, maintained for 2 min.",1,,,,,4,140,,,,,,Reagent/catalyst,,Experimental part,,,,,,,,zinc(II) chloride,,,"Article; Liu, Yue; Li, Lu; Xie, Cong Xia; Research on Chemical Intermediates; vol. 42; 2; (2016); p. 559 - 569;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=68716405&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
