Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
828737,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=828737&database=RX&origin=ReaxysOutput&ln=,(11 of 307),8,93,full reaction; has preparation,Sucrose,mannitol; D-sorbitol,256971; 256971,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,3,,"Example 3; The procedure of Example 1 was followed except that the temperature was ramped to 400 C. and the pressure maintained at 700 psig during the regeneration. The yield of polyols (sorbitol+mannitol) from sucrose before and after the regeneration is shown in FIG. 6. At the same operating condition, the procedure resulted in a 26% increase in conversion for the regenerated catalyst compared to the deactivated catalyst.",1,,,2,,,,,,,,,,,,Page/Page column 6,,,,,,Sucrose,water; hydrogen,hydrogenation catalyst,,"Patent; Blommel, Paul George; Woods, Elizabeth M.; Werner, Michael J.; Imrie, Aaron James; Cortright, Randy D.; US2011/9614; (2011); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8968553&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Chemical behaviour,,,,1,,,,,5,205,37503.8,,Inert atmosphere,,Catalytic behavior,Time,,Experimental part,,,D-sorbitol,68.8 percent,68.8,,,hydrogen,,water,"Article; Ribeiro, Lucilia S.; Orfao, Jose J. M.; Pereira, Manuel Fernando R.; Green Chemistry; vol. 17; 5; (2015); p. 2973 - 2980;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=66237353&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Chemical behaviour,,2.5. Catalyst tests,"General procedure: Hydrolysis-hydrogenation of cellulose was conducted in a highpressureautoclave (Autoclave Engineers, USA) at 453 K and 5 MPa ofhydrogen under vigorous stirring 1500 rpm. Contents of cellulose andcatalyst were both 10 g L-1. Weighed cellulose and catalyst sampleswere placed to the reactor, after that 45 mL of water were added. Thereactor was closed and cleaned with argon, and fed with hydrogen(5 MPa), then heating was started. As soon as the required temperaturewas reached (that took ca. 20 min), a zero sample was collected using asampler. Samples to be analyzed were drawn from the autoclave duringthe reaction in 0, 1, 2, 3, 5 and 7 h. Sample volume was 1 mL.",1,,,,,7,179.84,37503.8,,Autoclave,,Kinetics; Catalytic behavior,Reagent/catalyst,,Experimental part,,,D-sorbitol,59 percent,59,,,water; hydrogen,,,"Article; Gerasimov, Evgeniy Yu.; Gromov, Nikolay V.; Kozhevnikov, Ivan V.; Medvedeva, Tatiana B.; Panchenko, Valentina N.; Parmon, Valentin N.; Said-Aizpuru, Olivier; Taran, Oxana P.; Timofeeva, Maria N.; Applied Catalysis A: General; vol. 595; (2020);",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=79257250&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,4,,"In this example cellulose was contacted with Ionic Liquid; the mixture was heated in the presence of hydrogen. The experimental set-up was the same as in examples 1-3. 0.25 g microcrystalline cellulose powder (Sigma-Aldrich) and 6 g ZnC12.4H20 and 0.125 g Ru/C catalyst (see example 2) were charged to the reactor at room temperature, and thoroughly mixed to avoid sticking of the mixture to the reactor walls. The reactor was brought to a 40 bar hydrogen pressure, and placed in the external heater, which was preheated at 130 C. After was stopped. The reactor was removed from the heater and placed in a cold water bath. After the reactor temperature reached room temperature the pressure was released and a sample of the reaction mixture was prepared (diluted and filtrated) for HPLC analysis. The results are reported in Table 4. Degradation reactions products were visible, but to a much lesser extent than in example 3.",1,,,,,,130,30003,,,,,Time,,,Paragraph 0058; 0059; 0060,,D-sorbitol,55 percent,55,,,zinc(II) chloride tetrahydrate; 5% active carbon-supported ruthenium; hydrogen,,,"Patent; Petroleo Brasileiro S.A. - Petrobras; BIOeCON International Holding N.V.; MAKKEE, Michiel; MOULIJN, Jacob Adriaan; LI, Jianrong; O'CONNOR, Paul; RASSER, Jacobus Cornelis; ROSHEUVEL, Armand Eduard; MENEGASSI DE ALMEIDA, Rafael; US2013/245252; (2013); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=60320238&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,8,190,15001.5,,Autoclave,,,Time; Reagent/catalyst; Pressure,,Experimental part,,,D-sorbitol,53 percent,53,,,hydrogen,,water,"Article; Chen, Jinzhu; Wang, Shengpei; Huang, Jing; Chen, Limin; Ma, Longlong; Huang, Xing; ChemSusChem; vol. 6; 8; (2013); p. 1545 - 1555;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=48770818&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,2,Example 2: Cellulose hydrogenation to prepare sorbitol,"In a 30 mL autoclave with a polytetrafluoroethylene liner,10 mL of H20, 0.3 g of cellulose was added,0. 1 g of the reduced catalyst PtNi / MESHZSM-5,Pt and Ni were 1% and 17%, respectively, tightening reaction dad,At room temperature with high purity N2 purge 5min, remove the air inside the reactor.The reactor was preheated at 245  C in a constant temperature water bath for 15 min, filled with 4 MPa and 2 MPa CO2,Stir for 2 h. The reaction vessel was cooled and cooled, and the liquid product was analyzed by liquid chromatography,The analysis conditions were: Refractive Index Detector (Shimadzu RID-10A),Column Shodex USP pak MN-431 (I.D.40mmX250mm),The column temperature was 50  C and the mobile phase was ultrapure water at a flow rate of 0. 2 mL / min.Calculate the conversion of cellulose, product selectivity and yield. Calculated as follows:The results showed that the conversion of cellulose was 98.1%, the yield of sorbitol was 53.2%, the yield of mannitol was 1. 7%",1,,,,,2,245,45004.5,,Autoclave,,,Pressure,,,Paragraph 0019,,D-sorbitol,53.2 percent,53.2,,,carbon dioxide; hydrogen,,water,"Patent; Changchun University of Technology; MENG, XIANGCHUN; WANG, GUANYA; (5 pag.)CN106146256; (2016); A;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=71413580&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,24,189.84,37503.8,,,,,,,,experimental part,,D-sorbitol,46 percent,46,,,water; hydrogen,,,"Article; Kobayashi, Hirokazu; Ito, Yukiko; Komanoya, Tasuku; Hosaka, Yuto; Dhepe, Paresh L.; Kasai, Koji; Hara, Kenji; Fukuoka, Atsushi; Green Chemistry; vol. 13; 2; (2011); p. 326 - 333;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=9006601&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,4,189.84,37503.8,,Inert atmosphere,,,,,,supporting information; experimental part,,,,,,,5% ruthenium on carbon; hydrogen,,water,"Article; Geboers, Jan; Van De Vyver, Stijn; Carpentier, Kevin; De Blochouse, Kevin; Jacobs, Pierre; Sels, Bert; Chemical Communications; vol. 46; 20; (2010); p. 3577 - 3579;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8894051&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,18,189.84,,,Inert atmosphere; Autoclave,,,,,,supporting information; experimental part,,,,,,,isopropyl alcohol,,water,"Article; Kobayashi, Hirokazu; Matsuhashi, Hisateru; Komanoya, Tasuku; Hara, Kenji; Fukuoka, Atsushi; Chemical Communications; vol. 47; 8; (2011); p. 2366 - 2368;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=9008347&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,24,159.84,15001.5,,Autoclave,,,,,,scheme or table,,D-sorbitol,43 percentChromat.,,,,hydrogen,,water,"Article; Liu, Mi; Deng, Weiping; Zhang, Qinghong; Wang, Yanliang; Wang, Ye; Chemical Communications; vol. 47; 34; (2011); p. 9717 - 9719;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20013589&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,3,,24; 96; 24,60,5320.36,,Ball-milling; Autoclave,,,,,,experimental part,,D-sorbitol,54 percentChromat.,,,cellulose,sodium hydroxide; hydrogen,,water,"Article; Ogasawara, Yoshiyuki; Itagaki, Shintaro; Yamaguchi, Kazuya; Mizuno, Noritaka; ChemSusChem; vol. 4; 4; (2011); p. 519 - 525;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20081622&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Chemical behaviour,1,,"Example 1; A biomass slurry containing 10 wt % microcrystalline cellulose (MCC) in water was prepared and converted to a biomass hydrolyzate using ruthenium on a carbon support. Experiments were conducted in a Parr reactor at 240 C. and 260 C., and at variable processing times of 10 and 20 minutes.It was discovered that the thermal decomposition of the sugar intermediates is minimized/avoided with the formation of the more stable oxygenates that arise from the hydrogenolysis of the saccharides and polysaccharides. The Ru-C catalyst and short soak times at 260 C. provided high conversion and sugar-polyol yields, with 72% conversion of microcrystalline cellulose (MCC) and a sugars-polyol yield of 48%. A high yield of sorbitol (27 g/g MCC) was found with Ru/C catalyst as illustrated in FIGS. 2 and 3. The mass balance was 94% and aqueous analytical balance was 72%.The effectiveness of the longer reaction time (20 min vs. 10 min) is shown in FIGS. 4 and 5. The extended reaction enhanced both the conversion and hydrogenolysis of the MCC.",1,,,,,0.166667,260,,,,,Product distribution / selectivity,,,,Page/Page column 6,,,,,,,hydrogen,ruthenium-carbon composite,water,"Patent; Qiao, Ming; Cortright, Randy D.; Nagaki, Dick A.; Woods, Elizabeth; US2012/172588; (2012); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20155971&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,3,189.84,6750.68,,,,,,,Scheme or table,,,,,,,,hydrogenchloride; hydrogen,,water,"Article; Komanoya, Tasuku; Kobayashi, Hirokazu; Hara, Kenji; Chun, Wang-Jae; Fukuoka, Atsushi; ChemCatChem; vol. 6; 1; (2014); p. 230 - 236;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=62447703&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,,,,1,,,,,6,59.84,30003,,,,,,,Scheme or table,,,,,,,,water; hydrogen,,,"Article; Wei, Wei; Wang, Cong; Zhao, Yu; Peng, Shichao; Zhang, Haoyang; Bian, Yipeng; Li, Hexing; Zhou, Xinggui; Li, Hui; Journal of Catalysis; vol. 327; (2015); p. 78 - 85;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=67099822&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29532479,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29532479&database=RX&origin=ReaxysOutput&ln=,(12 of 307),14,93,half reaction; has preparation,cellulose,D-sorbitol,,>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Chemical behaviour,,,,1,,,,,24,159.84,15001.5,,Autoclave,,Catalytic behavior,Reagent/catalyst,,Experimental part,,,,,,,,hydrogen,,water,"Article; Deng, Weiping; Zhu, Enze; Liu, Mi; Zhang, Qinghong; Wang, Ye; RSC Advances; vol. 4; 81; (2014); p. 43131 - 43141;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=64836979&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
31620137,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=31620137&database=RX&origin=ReaxysOutput&ln=,(13 of 307),4,93,full reaction; has preparation,Cellobiose,D-sorbitol; beta-D-Glcp-(1->4)-D-glucitol,127026; 320190,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@]([H])(O)CO,Preparation,,2.3 Conversion of glucose and cellobiose,"General procedure: The catalyzed conversions of glucose and cellobiose werecarried out in 25 mL Parr reactor equipped with a manganicstirrer. In a typical experiment, a solution containing substrate(1 M glucose or 0.5 M cellobiose), 100 mg catalyst and12 mL deionised water was injected into the reactor. Thereactor was flushed five times with H2 to remove air andmaintained at specifies hydrogen pressure (1-6 MPa). Thesealed reactor was heated to desired temperature with aheating rate of 10 C/min at 1000 r/min. The reaction temperaturewas maintained at a certain value, i.e. in a range of100 to 200 C for 1-6 h. After the reaction, the reactor wascooled to room temperature and the product mixture wascollected and analyzed by HPLC.",1,,,,,5,180,22502.3,,High pressure,,,Pressure,,Experimental part,,,D-sorbitol; beta-D-Glcp-(1->4)-D-glucitol,69 percent; 19 percent,69; 19,,,water; hydrogen,,,"Article; Zada, Bakht; Yan, Long; Fu, Yao; Science China Chemistry; vol. 61; 9; (2018); p. 1167 - 1174;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=74625476&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
31620137,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=31620137&database=RX&origin=ReaxysOutput&ln=,(13 of 307),4,93,full reaction; has preparation,Cellobiose,D-sorbitol; beta-D-Glcp-(1->4)-D-glucitol,127026; 320190,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@]([H])(O)CO,Preparation,,2.3 Conversion of glucose and cellobiose,"General procedure: The catalyzed conversions of glucose and cellobiose werecarried out in 25 mL Parr reactor equipped with a manganicstirrer. In a typical experiment, a solution containing substrate(1 M glucose or 0.5 M cellobiose), 100 mg catalyst and12 mL deionised water was injected into the reactor. Thereactor was flushed five times with H2 to remove air andmaintained at specifies hydrogen pressure (1-6 MPa). Thesealed reactor was heated to desired temperature with aheating rate of 10 C/min at 1000 r/min. The reaction temperaturewas maintained at a certain value, i.e. in a range of100 to 200 C for 1-6 h. After the reaction, the reactor wascooled to room temperature and the product mixture wascollected and analyzed by HPLC.",1,,,,,5,180,7500.75,,High pressure,,,Pressure,,Experimental part,,,D-sorbitol; beta-D-Glcp-(1->4)-D-glucitol,31 percent; 50 percent,31; 50,,,water; hydrogen,,,"Article; Zada, Bakht; Yan, Long; Fu, Yao; Science China Chemistry; vol. 61; 9; (2018); p. 1167 - 1174;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=74625476&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
31620137,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=31620137&database=RX&origin=ReaxysOutput&ln=,(13 of 307),4,93,full reaction; has preparation,Cellobiose,D-sorbitol; beta-D-Glcp-(1->4)-D-glucitol,127026; 320190,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@]([H])(O)CO,Preparation,,,,1,,,,,0.5,180,37503.8,,Autoclave,,,,,Body text,,,beta-D-Glcp-(1->4)-D-glucitol,41 percent,41,,,water; hydrogen,,,"Article; Yin, Wang; Tang, Zhenchen; Venderbosch, Robertus Hendrikus; Zhang, Zheng; Cannilla, Catia; Bonura, Giuseppe; Frusteri, Francesco; Heeres, Hero Jan; ACS Catalysis; vol. 6; 7; (2016); p. 4411 - 4422;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=69198487&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
31620137,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=31620137&database=RX&origin=ReaxysOutput&ln=,(13 of 307),4,93,full reaction; has preparation,Cellobiose,D-sorbitol; beta-D-Glcp-(1->4)-D-glucitol,127026; 320190,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO.[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@]([H])(O)CO,Preparation,,,,1,,,,,6,139.84,15001.5,,Autoclave,,,,,,supporting information; experimental part,,D-sorbitol; beta-D-Glcp-(1->4)-D-glucitol,86 percentChromat.; 11 percentChromat.,,,,hydrogen,,water,"Article; Liu, Mi; Deng, Weiping; Zhang, Qinghong; Wang, Yanliang; Wang, Ye; Chemical Communications; vol. 47; 34; (2011); p. 9717 - 9719;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20013589&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
36391312,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=36391312&database=RX&origin=ReaxysOutput&ln=,(14 of 307),1,93,full reaction; has preparation,Maltose,D-sorbitol,127026,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>[H][C@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,Preparation,2,,"In this example a solution of cellobiose in an Ionic Liquid was heated in a hydrogen atmosphere.The same experimental set-up was used as in Example 1. 0.5 g cellobiose were dissolved in 6 g ZnCl2. 4H20. The solution was charged to the reactor. 0.125 g of a Ru/C catalyst (5 wt % Ru on carbon), Sigma-Aldrich) were added to the reactot The reactor was brought to 40 bar hydrogen pressure. Stirring was started (1500 rpm), and maintained throughout the reaction. The reactor was placed in the external heater, which was preheated at 130 C. After about 15 minutes the reactor temperature stabilized at about 5-10 C. below the heater temperature. This was taken as t=0. At the end of the predetermined reaction time the stirring was stopped. The reactor was removed from the heater and placed in a cold water bath. After the reactor temperature reached room temperature the pressure was released and a sample of the reaction mixture was prepared (diluted and filtrated) for HPLC analysis. The results are reported in Table 2.",1,,,,,6,130,30003,,,,,Time,,,Paragraph 0051; 0052; 0053,,D-sorbitol,97 percent,97,,,zinc(II) chloride tetrahydrate; 5% active carbon-supported ruthenium; hydrogen,,,"Patent; Petroleo Brasileiro S.A. - Petrobras; BIOeCON International Holding N.V.; MAKKEE, Michiel; MOULIJN, Jacob Adriaan; LI, Jianrong; O'CONNOR, Paul; RASSER, Jacobus Cornelis; ROSHEUVEL, Armand Eduard; MENEGASSI DE ALMEIDA, Rafael; US2013/245252; (2013); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=60320238&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
